ts,equity,daily_pnl
1783955746,799.91,0.11
1783955761,799.91,0.11
1783955779,799.91,0.11
1783955794,799.91,0.11
1783955812,799.92,0.11
1783955827,799.92,0.11
1783955845,799.92,0.11
1783955860,799.92,0.11
1783955878,799.93,0.11
1783955893,799.93,0.12
1783955912,799.88,0.15
1783955927,799.88,0.15
1783955943,799.88,0.15
1783955958,799.88,0.15
1783955975,799.88,0.15
1783955990,799.88,0.15
1783956009,799.88,0.15
1783956024,799.88,0.15
1783956041,799.87,0.15
1783956056,799.87,0.15
1783956073,799.87,0.15
1783956088,799.87,0.15
1783956105,799.88,0.15
1783956120,799.88,0.15
1783956138,799.87,0.15
1783956153,799.88,0.15
1783956170,799.87,0.15
1783956185,799.86,0.15
1783956202,799.85,0.15
1783956217,799.84,0.15
1783956234,799.85,0.15
1783956249,799.85,0.15
1783956266,799.85,0.15
1783956281,799.85,0.15
1783956299,799.85,0.15
1783956314,799.85,0.15
1783956332,799.85,0.15
1783956347,799.85,0.15
1783956364,799.85,0.15
1783956379,799.85,0.15
1783956396,799.85,0.15
1783956411,799.86,0.15
1783956428,799.85,0.15
1783956443,799.85,0.15
1783956462,799.85,0.15
1783956477,799.85,0.15
1783956495,799.85,0.15
1783956510,799.86,0.15
1783956536,799.86,0.15
1783956551,799.86,0.15
1783956568,799.86,0.15
1783956583,799.86,0.15
1783956601,799.86,0.15
1783956616,799.86,0.15
1783956633,799.86,0.15
1783956648,799.86,0.15
1783956665,799.86,0.15
1783956680,799.86,0.15
1783956697,799.86,0.15
1783956712,799.86,0.15
1783956729,799.86,0.15
1783956744,799.85,0.15
1783956762,799.85,0.15
1783956777,799.86,0.15
1783956794,799.85,0.15
1783956809,799.85,0.15
1783956827,799.85,0.15
1783956842,799.85,0.15
1783956859,799.85,0.15
1783956874,799.85,0.15
1783956891,799.85,0.15
1783956906,799.84,0.15
1783956923,799.84,0.15
1783956938,799.84,0.15
1783956955,799.84,0.15
1783956970,799.84,0.15
1783956988,799.84,0.15
1783957003,799.84,0.15
1783957020,799.84,0.15
1783957035,799.84,0.15
1783957053,799.84,0.15
1783957068,799.83,0.15
1783957086,799.83,0.15
1783957101,799.83,0.15
1783957119,799.83,0.15
1783957134,799.83,0.15
1783957151,799.83,0.15
1783957166,799.83,0.15
1783957183,799.83,0.15
1783957198,799.83,0.15
1783957215,799.83,0.15
1783957230,799.83,0.15
1783957248,799.83,0.15
1783957263,799.83,0.15
1783957280,799.82,0.15
1783957295,799.82,0.15
1783957312,799.82,0.15
1783957327,799.82,0.15
1783957344,799.82,0.15
1783957359,799.82,0.15
1783957376,799.82,0.15
1783957391,799.83,0.15
1783957408,799.83,0.15
1783957423,799.83,0.15
1783957450,799.83,0.15
1783957465,799.83,0.15
1783957482,799.83,0.15
1783957497,799.83,0.15
1783957515,799.83,0.15
1783957530,799.82,0.15
1783957548,799.82,0.15
1783957563,799.82,0.15
1783957580,799.83,0.15
1783957595,799.83,0.15
1783957613,799.83,0.15
1783957628,799.83,0.15
1783957646,799.83,0.15
1783957661,799.83,0.15
1783957678,799.83,0.15
1783957693,799.83,0.15
1783957711,799.83,0.15
1783957726,799.83,0.15
1783957743,799.83,0.15
1783957758,799.83,0.15
1783957775,799.83,0.15
1783957790,799.83,0.15
1783957808,799.83,0.15
1783957823,799.82,0.15
1783957840,799.83,0.15
1783957855,799.83,0.15
1783957872,799.83,0.15
1783957887,799.83,0.15
1783957904,799.83,0.15
1783957919,799.83,0.15
1783957936,799.82,0.15
1783957951,799.82,0.15
1783957969,799.82,0.15
1783957984,799.82,0.15
1783958001,799.82,0.15
1783958023,799.82,0.15
1783958040,799.82,0.15
1783958055,799.83,0.15
1783958072,799.82,0.15
1783958087,799.82,0.15
1783958104,799.82,0.15
1783958119,799.82,0.15
1783958136,799.82,0.15
1783958151,799.82,0.15
1783958168,799.82,0.15
1783958183,799.82,0.15
1783958200,799.82,0.15
1783958215,799.82,0.15
1783958232,799.82,0.15
1783958247,799.82,0.15
1783958264,799.82,0.15
1783958279,799.82,0.15
1783958296,799.82,0.15
1783958311,799.82,0.15
1783958329,799.82,0.15
1783958344,799.82,0.15
1783958372,799.82,0.15
1783958387,799.82,0.15
1783958404,799.83,0.15
1783958419,799.82,0.15
1783958436,799.82,0.15
1783958451,799.82,0.15
1783958469,799.82,0.15
1783958484,799.82,0.15
1783958501,799.81,0.15
1783958516,799.81,0.15
1783958533,799.81,0.15
1783958548,799.81,0.15
1783958565,799.81,0.15
1783958580,799.81,0.15
1783958597,799.81,0.15
1783958612,799.82,0.15
1783958629,799.82,0.15
1783958644,799.82,0.15
1783958662,799.82,0.15
1783958677,799.82,0.15
1783958693,799.82,0.15
1783958708,799.82,0.15
1783958725,799.82,0.15
1783958740,799.82,0.15
1783958757,799.82,0.15
1783958772,799.81,0.15
1783958789,799.81,0.15
1783958804,799.81,0.15
1783958821,799.81,0.15
1783958836,799.81,0.15
1783958853,799.81,0.15
1783958868,799.81,0.15
1783958885,799.81,0.15
1783958900,799.81,0.15
1783958917,799.81,0.15
1783958932,799.81,0.15
1783958949,799.81,0.15
1783958964,799.82,0.15
1783958981,799.82,0.15
1783958996,799.82,0.15
1783959013,799.81,0.15
1783959028,799.81,0.15
1783959045,799.82,0.15
1783959060,799.82,0.15
1783959076,799.82,0.15
1783959091,799.82,0.15
1783959108,799.82,0.15
1783959123,799.81,0.15
1783959140,799.81,0.15
1783959155,799.81,0.15
1783959171,799.81,0.15
1783959186,799.81,0.15
1783959203,799.81,0.15
1783959218,799.81,0.15
1783959235,799.81,0.15
1783959250,799.81,0.15
1783959277,799.81,0.15
1783959292,799.81,0.15
1783959310,799.81,0.15
1783959325,799.81,0.15
1783959342,799.80,0.15
1783959357,799.80,0.15
1783959374,799.80,0.15
1783959389,799.80,0.15
1783959406,799.80,0.15
1783959421,799.80,0.15
1783959438,799.80,0.15
1783959453,799.80,0.15
1783959470,799.80,0.15
1783959485,799.80,0.15
1783959501,799.79,0.15
1783959516,799.79,0.15
1783959534,799.79,0.15
1783959549,799.78,0.15
1783959567,799.78,0.15
1783959582,799.79,0.15
1783959598,799.78,0.15
1783959613,799.78,0.15
1783959630,799.77,0.15
1783959645,799.77,0.15
1783959662,799.77,0.15
1783959677,799.77,0.15
1783959694,799.77,0.15
1783959709,799.78,0.15
1783959726,799.78,0.15
1783959741,799.77,0.15
1783959758,799.77,0.15
1783959773,799.77,0.15
1783959789,799.77,0.15
1783959804,799.77,0.15
1783959821,799.77,0.15
1783959836,799.77,0.15
1783959853,799.77,0.15
1783959868,799.77,0.15
1783959885,799.77,0.15
1783959900,799.77,0.15
1783959917,799.77,0.15
1783959932,799.77,0.15
1783959949,799.78,0.15
1783959964,799.77,0.15
1783959981,799.77,0.15
1783959996,799.77,0.15
1783960013,799.77,0.15
1783960028,799.77,0.15
1783960045,799.77,0.15
1783960060,799.77,0.15
1783960077,799.77,0.15
1783960092,799.77,0.15
1783960109,799.77,0.15
1783960124,799.77,0.15
1783960141,799.77,0.15
1783960156,799.77,0.15
1783960186,799.78,0.15
1783960201,799.78,0.15
1783960217,799.77,0.15
1783960232,799.77,0.15
1783960250,799.76,0.15
1783960265,799.76,0.15
1783960281,799.76,0.15
1783960296,799.77,0.15
1783960313,799.77,0.15
1783960328,799.77,0.15
1783960344,799.77,0.15
1783960359,799.77,0.15
1783960376,799.77,0.15
1783960391,799.78,0.15
1783960408,799.78,0.15
1783960423,799.77,0.15
1783960440,799.77,0.15
1783960455,799.77,0.15
1783960472,799.77,0.15
1783960487,799.77,0.15
1783960503,799.77,0.15
1783960518,799.77,0.15
1783960535,799.76,0.15
1783960550,799.76,0.15
1783960567,799.76,0.15
1783960582,799.76,0.15
1783960599,799.76,0.15
1783960614,799.76,0.15
1783960629,799.76,0.15
1783960645,799.76,0.15
1783960660,799.76,0.15
1783960677,799.76,0.15
1783960692,799.76,0.15
1783960709,799.76,0.15
1783960724,799.76,0.15
1783960741,799.76,0.15
1783960756,799.76,0.15
1783960772,799.76,0.15
1783960787,799.77,0.15
1783960805,799.77,0.15
1783960820,799.78,0.15
1783960837,799.77,0.15
1783960852,799.77,0.15
1783960868,799.77,0.15
1783960883,799.77,0.15
1783960900,799.78,0.15
1783960915,799.78,0.15
1783960932,799.78,0.15
1783960947,799.78,0.15
1783960963,799.78,0.15
1783960978,799.78,0.15
1783960995,799.78,0.15
1783961010,799.78,0.15
1783961027,799.78,0.15
1783961042,799.78,0.15
1783961058,799.78,0.15
1783961073,799.78,0.15
1783961091,799.78,0.15
1783961109,799.78,0.15
1783961126,799.79,0.15
1783961141,799.79,0.15
1783961157,799.79,0.15
1783961172,799.78,0.15
1783961188,799.79,0.15
1783961203,799.79,0.15
1783961219,799.79,0.15
1783961234,799.79,0.15
1783961250,799.78,0.15
1783961265,799.78,0.15
1783961281,799.79,0.15
1783961296,799.79,0.15
1783961312,799.78,0.15
1783961327,799.78,0.15
1783961343,799.78,0.15
1783961358,799.78,0.15
1783961378,799.78,0.15
1783961393,799.79,0.15
1783961411,799.78,0.15
1783961426,799.78,0.15
1783961442,799.77,0.15
1783961457,799.77,0.15
1783961473,799.77,0.15
1783961488,799.77,0.15
1783961505,799.77,0.15
1783961520,799.77,0.15
1783961536,799.77,0.15
1783961551,799.77,0.15
1783961567,799.77,0.15
1783961582,799.77,0.15
1783961599,799.77,0.15
1783961614,799.77,0.15
1783961630,799.77,0.15
1783961646,799.77,0.15
1783961661,799.77,0.15
1783961677,799.77,0.15
1783961692,799.77,0.15
1783961709,799.77,0.15
1783961724,799.76,0.15
1783961740,799.76,0.15
1783961755,799.76,0.15
1783961771,799.76,0.15
1783961786,799.76,0.15
1783961803,799.76,0.15
1783961818,799.76,0.15
1783961834,799.76,0.15
1783961849,799.76,0.15
1783961865,799.76,0.15
1783961880,799.76,0.15
1783961897,799.76,0.15
1783961912,799.76,0.15
1783961928,799.76,0.15
1783961943,799.76,0.15
1783961959,799.76,0.15
1783961974,799.76,0.15
1783961991,799.76,0.15
1783962006,799.76,0.15
1783962023,799.76,0.15
1783962038,799.76,0.15
1783962055,799.76,0.15
1783962070,799.77,0.15
1783962086,799.77,0.15
1783962101,799.77,0.15
1783962117,799.77,0.15
1783962132,799.77,0.15
1783962148,799.77,0.15
1783962163,799.77,0.15
1783962180,799.77,0.15
1783962195,799.77,0.15
1783962211,799.77,0.15
1783962226,799.77,0.15
1783962242,799.77,0.15
1783962257,799.77,0.15
1783962274,799.77,0.15
1783962289,799.76,0.15
1783962305,799.76,0.15
1783962320,799.76,0.15
1783962336,799.76,0.15
1783962351,799.76,0.15
1783962367,799.76,0.15
1783962382,799.76,0.15
1783962398,799.77,0.15
1783962413,799.77,0.15
1783962429,799.77,0.15
1783962444,799.77,0.15
1783962460,799.77,0.15
1783962475,799.78,0.15
1783962492,799.77,0.15
1783962507,799.77,0.15
1783962523,799.77,0.15
1783962538,799.77,0.15
1783962554,799.77,0.15
1783962569,799.77,0.15
1783962585,799.77,0.15
1783962600,799.77,0.15
1783962617,799.77,0.15
1783962632,799.78,0.15
1783962649,799.78,0.15
1783962664,799.77,0.15
1783962680,799.77,0.15
1783962695,799.77,0.15
1783962712,799.77,0.15
1783962727,799.77,0.15
1783962743,799.77,0.15
1783962758,799.77,0.15
1783962774,799.77,0.15
1783962789,799.77,0.15
1783962805,799.77,0.15
1783962820,799.77,0.15
1783962837,799.77,0.15
1783962852,799.77,0.15
1783962868,799.77,0.15
1783962883,799.77,0.15
1783962910,799.77,0.15
1783962925,799.77,0.15
1783962941,799.77,0.15
1783962956,799.77,0.15
1783962972,799.76,0.15
1783962987,799.76,0.15
1783963003,799.76,0.15
1783963018,799.76,0.15
1783963035,799.76,0.15
1783963050,799.76,0.15
1783963066,799.76,0.15
1783963081,799.76,0.15
1783963097,799.76,0.15
1783963112,799.76,0.15
1783963129,799.76,0.15
1783963144,799.76,0.15
1783963160,799.76,0.15
1783963175,799.76,0.15
1783963191,799.76,0.15
1783963206,799.76,0.15
1783963222,799.76,0.15
1783963237,799.76,0.15
1783963255,799.76,0.15
1783963270,799.76,0.15
1783963286,799.76,0.15
1783963301,799.76,0.15
1783963317,799.76,0.15
1783963332,799.76,0.15
1783963348,799.76,0.15
1783963363,799.76,0.15
1783963379,799.76,0.15
1783963394,799.76,0.15
1783963411,799.76,0.15
1783963426,799.76,0.15
1783963442,799.76,0.15
1783963457,799.75,0.15
1783963473,799.75,0.15
1783963488,799.75,0.15
1783963504,799.75,0.15
1783963519,799.75,0.15
1783963535,799.75,0.15
1783963550,799.75,0.15
1783963566,799.75,0.15
1783963581,799.75,0.15
1783963598,799.75,0.15
1783963613,799.75,0.15
1783963629,799.75,0.15
1783963644,799.75,0.15
1783963660,799.75,0.15
1783963675,799.75,0.15
1783963692,799.75,0.15
1783963707,799.75,0.15
1783963723,799.75,0.15
1783963738,799.75,0.15
1783963754,799.75,0.15
1783963769,799.75,0.15
1783963785,799.75,0.15
1783963800,799.75,0.15
1783963828,799.75,0.15
1783963843,799.75,0.15
1783963860,799.75,0.15
1783963875,799.75,0.15
1783963892,799.75,0.15
1783963907,799.75,0.15
1783963923,799.75,0.15
1783963938,799.75,0.15
1783963954,799.74,0.15
1783963969,799.74,0.15
1783963985,799.74,0.15
1783964000,799.74,0.15
1783964016,799.74,0.15
1783964031,799.74,0.15
1783964047,799.74,0.15
1783964062,799.75,0.15
1783964079,799.75,0.15
1783964094,799.75,0.15
1783964110,799.74,0.15
1783964125,799.74,0.15
1783964141,799.74,0.15
1783964156,799.74,0.15
1783964172,799.74,0.15
1783964187,799.74,0.15
1783964204,799.74,0.15
1783964219,799.72,0.15
1783964235,799.72,0.15
1783964250,799.72,0.15
1783964266,799.73,0.15
1783964281,799.73,0.15
1783964297,799.73,0.15
1783964312,799.72,0.15
1783964328,799.72,0.15
1783964343,799.72,0.15
1783964359,799.73,0.15
1783964374,799.73,0.15
1783964391,799.73,0.15
1783964406,799.73,0.15
1783964422,799.72,0.15
1783964437,799.72,0.15
1783964453,799.72,0.15
1783964468,799.72,0.15
1783964485,799.73,0.15
1783964500,799.73,0.15
1783964516,799.73,0.15
1783964531,799.73,0.15
1783964547,799.73,0.15
1783964562,799.73,0.15
1783964579,799.73,0.15
1783964594,799.72,0.15
1783964610,799.72,0.15
1783964625,799.73,0.15
1783964641,799.73,0.15
1783964656,799.73,0.15
1783964673,799.73,0.15
1783964688,799.73,0.15
1783964704,799.73,0.15
1783964719,799.74,0.15
1783964745,799.74,0.15
1783964760,799.74,0.15
1783964776,799.74,0.15
1783964791,799.74,0.15
1783964807,799.74,0.15
1783964822,799.73,0.15
1783964838,799.73,0.15
1783964853,799.73,0.15
1783964870,799.73,0.15
1783964885,799.73,0.15
1783964901,799.73,0.15
1783964916,799.73,0.15
1783964932,799.73,0.15
1783964947,799.73,0.15
1783964963,799.73,0.15
1783964978,799.73,0.15
1783964994,799.72,0.15
1783965009,799.72,0.15
1783965025,799.72,0.15
1783965040,799.72,0.15
1783965056,799.72,0.15
1783965071,799.72,0.15
1783965088,799.72,0.15
1783965103,799.72,0.15
1783965120,799.71,0.15
1783965135,799.71,0.15
1783965151,799.72,0.15
1783965166,799.72,0.15
1783965182,799.72,0.15
1783965197,799.72,0.15
1783965213,799.72,0.15
1783965229,799.72,0.15
1783965244,799.72,0.15
1783965261,799.72,0.15
1783965276,799.72,0.15
1783965292,799.72,0.15
1783965307,799.72,0.15
1783965323,799.72,0.15
1783965338,799.72,0.15
1783965355,799.72,0.15
1783965370,799.72,0.15
1783965386,799.72,0.15
1783965401,799.72,0.15
1783965417,799.72,0.15
1783965432,799.72,0.15
1783965448,799.72,0.15
1783965463,799.72,0.15
1783965479,799.70,0.16
1783965494,799.66,0.20
1783965510,799.67,0.20
1783965525,799.67,0.20
1783965541,799.63,0.20
1783965556,799.57,-0.13
1783965573,799.56,-0.13
1783965588,799.57,-0.13
1783965604,799.57,-0.13
1783965619,799.57,-0.13
1783965635,799.57,-0.13
1783965650,799.58,-0.13
1783965666,799.58,-0.13
1783965681,799.59,-0.13
1783965699,799.59,-0.13
1783965714,799.58,-0.13
1783965730,799.58,-0.13
1783965745,799.59,-0.13
1783965761,799.59,-0.13
1783965776,799.58,-0.13
1783965792,799.57,-0.13
1783965807,799.57,-0.13
1783965823,799.58,-0.13
1783965838,799.57,-0.13
1783965855,799.58,-0.13
1783965870,799.57,-0.13
1783965886,799.57,-0.13
1783965901,799.58,-0.13
1783965917,799.58,-0.13
1783965932,799.57,-0.13
1783965948,799.58,-0.13
1783965963,799.58,-0.13
1783965979,799.58,-0.13
1783965994,799.58,-0.13
1783966010,799.58,-0.13
1783966025,799.58,-0.13
1783966041,799.58,-0.13
1783966056,799.58,-0.13
1783966072,799.58,-0.13
1783966087,799.58,-0.13
1783966104,799.58,-0.13
1783966119,799.58,-0.13
1783966135,799.58,-0.13
1783966150,799.58,-0.13
1783966166,799.58,-0.13
1783966181,799.58,-0.13
1783966197,799.58,-0.13
1783966212,799.57,-0.13
1783966228,799.57,-0.13
1783966243,799.57,-0.13
1783966259,799.57,-0.13
1783966274,799.57,-0.13
1783966290,799.57,-0.13
1783966305,799.57,-0.13
1783966322,799.57,-0.13
1783966337,799.57,-0.13
1783966354,799.56,-0.13
1783966369,799.56,-0.13
1783966385,799.56,-0.13
1783966400,799.57,-0.13
1783966416,799.57,-0.13
1783966431,799.57,-0.13
1783966447,799.59,-0.13
1783966462,799.59,-0.13
1783966478,799.58,-0.13
1783966493,799.58,-0.13
1783966509,799.59,-0.13
1783966524,799.58,-0.13
1783966540,799.58,-0.13
1783966555,799.58,-0.13
1783966581,799.58,-0.13
1783966596,799.59,-0.13
1783966612,799.59,-0.13
1783966627,799.59,-0.13
1783966643,799.59,-0.13
1783966658,799.59,-0.13
1783966674,799.60,-0.13
1783966689,799.59,-0.13
1783966705,799.59,-0.13
1783966720,799.59,-0.13
1783966736,799.60,-0.13
1783966751,799.58,-0.13
1783966767,799.59,-0.13
1783966782,799.57,-0.13
1783966799,799.52,-0.44
1783966814,799.52,-0.44
1783966830,799.52,-0.44
1783966845,799.46,-0.42
1783966861,799.44,-0.42
1783966876,799.43,-0.42
1783966892,799.43,-0.42
1783966907,799.43,-0.42
1783966924,799.43,-0.42
1783966939,799.43,-0.42
1783966955,799.43,-0.42
1783966970,799.43,-0.42
1783966986,799.43,-0.42
1783967001,799.43,-0.42
1783967017,799.43,-0.42
1783967032,799.42,-0.42
1783967048,799.40,-0.42
1783967063,799.40,-0.42
1783967080,799.39,-0.42
1783967095,799.39,-0.42
1783967111,799.39,-0.42
1783967126,799.39,-0.42
1783967142,799.40,-0.42
1783967157,799.39,-0.42
1783967173,799.39,-0.42
1783967188,799.40,-0.42
1783967204,799.39,-0.42
1783967219,799.39,-0.42
1783967237,799.39,-0.42
1783967252,799.39,-0.42
1783967269,799.39,-0.42
1783967284,799.39,-0.42
1783967301,799.39,-0.42
1783967316,799.39,-0.42
1783967334,799.39,-0.42
1783967349,799.39,-0.42
1783967366,799.39,-0.42
1783967381,799.39,-0.42
1783967398,799.39,-0.42
1783967413,799.39,-0.42
1783967431,799.39,-0.42
1783967446,799.39,-0.42
1783967463,799.39,-0.42
1783967478,799.39,-0.42
1783967495,799.39,-0.42
1783967510,799.39,-0.42
1783967528,799.39,-0.42
1783967543,799.39,-0.42
1783967560,799.39,-0.42
1783967575,799.39,-0.42
1783967592,799.39,-0.42
1783967607,799.39,-0.42
1783967625,799.39,-0.42
1783967640,799.39,-0.42
1783967657,799.39,-0.42
1783967672,799.39,-0.42
1783967689,799.39,-0.42
1783967704,799.39,-0.42
1783967722,799.39,-0.42
1783967737,799.39,-0.42
1783967754,799.39,-0.42
1783967769,799.39,-0.42
1783967786,799.39,-0.42
1783967801,799.39,-0.42
1783967819,799.39,-0.42
1783967834,799.39,-0.42
1783967861,799.38,-0.42
1783967889,799.38,-0.42
1783967904,799.38,-0.42
1783967920,799.38,-0.42
1783967935,799.38,-0.42
1783967951,799.38,-0.42
1783967966,799.38,-0.42
1783967983,799.38,-0.42
1783967998,799.38,-0.42
1783968014,799.37,-0.42
1783968029,799.38,-0.42
1783968045,799.37,-0.42
1783968060,799.37,-0.42
1783968076,799.37,-0.42
1783968091,799.38,-0.42
1783968107,799.38,-0.42
1783968122,799.37,-0.42
1783968138,799.37,-0.42
1783968153,799.37,-0.42
1783968169,799.38,-0.42
1783968184,799.38,-0.42
1783968200,799.37,-0.42
1783968215,799.35,-0.42
1783968231,799.36,-0.42
1783968246,799.37,-0.42
1783968262,799.36,-0.42
1783968277,799.37,-0.42
1783968294,799.37,-0.42
1783968309,799.37,-0.42
1783968325,799.37,-0.42
1783968340,799.36,-0.42
1783968356,799.37,-0.42
1783968371,799.37,-0.42
1783968387,799.38,-0.42
1783968402,799.38,-0.42
1783968418,799.36,-0.42
1783968433,799.36,-0.42
1783968449,799.36,-0.42
1783968464,799.36,-0.42
1783968482,799.36,-0.42
1783968497,799.35,-0.42
1783968513,799.35,-0.42
1783968528,799.36,-0.42
1783968544,799.36,-0.42
1783968559,799.35,-0.42
1783968575,799.35,-0.42
1783968590,799.35,-0.42
1783968606,799.34,-0.42
1783968621,799.34,-0.42
1783968637,799.34,-0.42
1783968652,799.34,-0.42
1783968669,799.33,-0.42
1783968684,799.32,-0.42
1783968700,799.32,-0.42
1783968715,799.31,-0.42
1783968731,799.30,-0.42
1783968746,799.28,-0.42
1783968762,799.28,-0.42
1783968777,799.28,-0.42
1783968806,799.29,-0.42
1783968821,799.28,-0.42
1783968837,799.29,-0.42
1783968852,799.27,-0.42
1783968868,799.28,-0.42
1783968883,799.30,-0.42
1783968899,799.32,-0.42
1783968914,799.32,-0.42
1783968930,799.32,-0.42
1783968945,799.32,-0.42
1783968961,799.32,-0.42
1783968976,799.32,-0.42
1783968992,799.32,-0.42
1783969007,799.32,-0.42
1783969024,799.32,-0.42
1783969039,799.32,-0.42
1783969055,799.32,-0.42
1783969070,799.31,-0.42
1783969088,799.31,-0.42
1783969103,799.31,-0.42
1783969119,799.31,-0.42
1783969134,799.34,-0.42
1783969150,799.33,-0.42
1783969165,799.33,-0.42
1783969181,799.33,-0.42
1783969196,799.33,-0.42
1783969213,799.32,-0.42
1783969228,799.32,-0.42
1783969244,799.32,-0.42
1783969259,799.32,-0.42
1783969275,799.32,-0.42
1783969290,799.33,-0.42
1783969306,799.33,-0.42
1783969321,799.33,-0.42
1783969337,799.32,-0.42
1783969352,799.31,-0.42
1783969368,799.32,-0.42
1783969383,799.31,-0.42
1783969399,799.30,-0.42
1783969414,799.30,-0.42
1783969431,799.31,-0.42
1783969446,799.33,-0.42
1783969462,799.33,-0.42
1783969477,799.33,-0.42
1783969493,799.31,-0.42
1783969508,799.31,-0.42
1783969524,799.31,-0.42
1783969539,799.31,-0.42
1783969555,799.30,-0.42
1783969570,799.29,-0.42
1783969586,799.29,-0.42
1783969601,799.30,-0.42
1783969617,799.30,-0.42
1783969632,799.31,-0.42
1783969648,799.31,-0.42
1783969663,799.32,-0.42
1783969679,799.32,-0.42
1783969694,799.32,-0.42
1783969721,799.33,-0.42
1783969736,799.30,-0.42
1783969752,799.30,-0.42
1783969767,799.29,-0.42
1783969783,799.29,-0.42
1783969798,799.30,-0.42
1783969814,799.30,-0.42
1783969829,799.30,-0.42
1783969845,799.31,-0.42
1783969860,799.31,-0.42
1783969876,799.31,-0.42
1783969891,799.31,-0.42
1783969907,799.31,-0.42
1783969922,799.28,-0.42
1783969938,799.29,-0.42
1783969953,799.28,-0.42
1783969969,799.29,-0.42
1783969984,799.30,-0.42
1783970000,799.30,-0.42
1783970245,799.25,-0.42
1783970272,799.25,-0.42
1783970287,799.24,-0.42
1783970304,799.25,-0.42
1783970319,799.27,-0.42
1783970335,799.28,-0.42
1783970350,799.30,-0.42
1783970366,799.29,-0.42
1783970381,799.29,-0.42
1783970398,799.29,-0.42
1783970413,799.31,-0.42
1783970429,799.32,-0.42
1783970444,799.32,-0.42
1783970460,799.32,-0.42
1783970475,799.32,-0.42
1783970491,799.32,-0.42
1783970506,799.32,-0.42
1783970523,799.32,-0.42
1783970538,799.32,-0.42
1783970554,799.33,-0.42
1783970569,799.33,-0.42
1783970586,799.32,-0.42
1783970601,799.30,-0.42
1783970618,799.30,-0.42
1783970633,799.30,-0.42
1783970649,799.30,-0.42
1783970664,799.30,-0.42
1783970680,799.30,-0.42
1783970703,799.29,-0.42
1783970746,799.29,-0.42
1783970762,799.30,-0.42
1783970785,799.30,-0.42
1783970801,799.31,-0.42
1783970816,799.31,-0.42
1783970833,799.31,-0.42
1783970848,799.32,-0.42
1783970865,799.32,-0.42
1783970880,799.32,-0.42
1783970897,799.32,-0.42
1783970912,799.33,-0.42
1783970928,799.31,-0.42
1783970943,799.30,-0.42
1783970959,799.31,-0.42
1783970974,799.31,-0.42
1783970990,799.32,-0.42
1783971005,799.32,-0.42
1783971021,799.30,-0.42
1783971036,799.29,-0.42
1783971053,799.28,-0.42
1783971068,799.28,-0.42
1783971084,799.27,-0.42
1783971099,799.27,-0.42
1783971116,799.27,-0.42
1783971131,799.26,-0.42
1783971147,799.24,-0.42
1783971162,799.24,-0.42
1783971190,799.22,-0.42
1783971205,799.20,-0.42
1783971221,799.21,-0.42
1783971236,799.22,-0.42
1783971252,799.20,-0.42
1783971267,799.20,-0.42
1783971283,799.18,-0.42
1783971298,799.18,-0.42
1783971314,799.18,-0.42
1783971329,799.18,-0.42
1783971346,799.18,-0.42
1783971361,799.18,-0.42
1783971377,799.19,-0.42
1783971392,799.19,-0.42
1783971408,799.19,-0.42
1783971423,799.18,-0.42
1783971439,799.20,-0.42
1783971454,799.20,-0.42
1783971471,799.19,-0.42
1783971486,799.19,-0.42
1783971502,799.20,-0.42
1783971517,799.21,-0.42
1783971533,799.21,-0.42
1783971548,799.21,-0.42
1783971565,799.22,-0.42
1783971580,799.22,-0.42
1783971596,799.22,-0.42
1783971611,799.22,-0.42
1783971627,799.22,-0.42
1783971642,799.22,-0.42
1783971658,799.22,-0.42
1783971673,799.21,-0.42
1783971689,799.20,-0.42
1783971704,799.20,-0.42
1783971720,799.20,-0.42
1783971735,799.19,-0.42
1783971751,799.19,-0.42
1783971766,799.18,-0.42
1783971782,799.18,-0.42
1783971797,799.17,-0.42
1783971813,799.19,-0.42
1783971828,799.19,-0.42
1783971845,799.18,-0.42
1783971860,799.18,-0.42
1783971876,799.18,-0.42
1783971891,799.17,-0.42
1783971978,799.19,-0.42
1783972006,799.18,-0.42
1783972021,799.18,-0.42
1783972037,799.20,-0.42
1783972052,799.20,-0.42
1783972068,799.19,-0.42
1783972083,799.19,-0.42
1783972099,799.20,-0.42
1783972114,799.20,-0.42
1783972130,799.20,-0.42
1783972145,799.20,-0.42
1783972161,799.20,-0.42
1783972176,799.19,-0.42
1783972192,799.19,-0.42
1783972207,799.15,-0.42
1783972223,799.16,-0.42
1783972238,799.17,-0.42
1783972254,799.17,-0.42
1783972269,799.14,-0.42
1783972285,799.15,-0.42
1783972300,799.14,-0.42
1783972316,799.15,-0.42
1783972331,799.15,-0.42
1783972347,799.13,-0.42
1783972362,799.14,-0.42
1783972379,799.12,-0.42
1783972394,799.12,-0.42
1783972410,799.12,-0.42
1783972425,799.12,-0.42
1783972441,799.14,-0.42
1783972456,799.14,-0.42
1783972472,799.13,-0.42
1783972487,799.14,-0.42
1783972503,799.14,-0.42
1783972518,799.13,-0.42
1783972534,799.13,-0.42
1783972549,799.12,-0.42
1783972565,799.11,-0.42
1783972580,799.11,-0.42
1783972599,799.11,-0.42
1783972614,799.11,-0.42
1783972630,799.10,-0.42
1783972645,799.10,-0.42
1783972661,799.09,-0.42
1783972676,799.09,-0.42
1783972692,799.09,-0.42
1783972707,799.09,-0.42
